readpair	integr_hotspot	chr1	pos1	chr2	pos2	EBV_cluster
A00295:260:HM53HDSXX:1:1409:5981:14700		8	19859036	NC_007605	110937	
A00295:260:HM53HDSXX:4:1445:16875:18286		8	20305024	NC_007605	102594	
A00295:260:HM53HDSXX:2:1201:28366:1955		8	20560867	NC_007605	111680	
A00295:260:HM53HDSXX:3:1561:1994:25770		8	20671122	NC_007605	82754	
A00295:260:HM53HDSXX:1:1252:14778:18129		8	21283707	NC_007605	62226	
A00295:260:HM53HDSXX:2:1321:27733:8187		8	21794198	NC_007605	43858	
A00295:260:HM53HDSXX:1:1406:12906:28510		8	22058293	NC_007605	82323	
A00295:260:HM53HDSXX:1:1135:20961:22200		8	22233279	NC_007605	2889	
A00295:260:HM53HDSXX:1:1135:20961:22200		8	22233280	NC_007605	3035	
A00295:260:HM53HDSXX:2:1205:22950:28808		8	22688882	NC_007605	59608	
A00295:260:HM53HDSXX:3:2166:15239:36182		8	22853048	NC_007605	155894	
A00295:260:HM53HDSXX:3:2166:15239:36182		8	22853048	NC_007605	155983	
A00295:260:HM53HDSXX:4:1244:23375:2080		8	23985385	NC_007605	158140	
A00295:260:HM53HDSXX:2:1445:19298:6825		8	24062671	NC_007605	97980	
A00295:260:HM53HDSXX:2:1445:19298:6825		8	24062705	NC_007605	97945	
A00295:260:HM53HDSXX:4:1253:15781:28635		8	24092177	NC_007605	88782	
A00295:260:HM53HDSXX:1:2347:21350:12289		8	24112757	NC_007605	131565	
A00295:260:HM53HDSXX:4:2526:25572:7701		8	24176267	NC_007605	69123	
A00295:260:HM53HDSXX:1:1428:13367:3818		8	24209432	NC_007605	127957	
A00295:260:HM53HDSXX:1:1428:13367:3818		8	24209433	NC_007605	128151	
A00295:260:HM53HDSXX:2:1604:10312:12743		8	24286499	NC_007605	82369	
A00295:260:HM53HDSXX:1:2652:18231:8735		8	25084646	NC_007605	108411	
A00295:260:HM53HDSXX:1:2652:18231:8735		8	25084646	NC_007605	108429	
A00295:260:HM53HDSXX:1:2502:5303:16689		8	25459668	NC_007605	89945	
A00295:260:HM53HDSXX:2:1259:7319:34867		8	26125528	NC_007605	48041	
A00295:260:HM53HDSXX:2:1259:7319:34867		8	26125529	NC_007605	48248	
A00295:260:HM53HDSXX:3:2471:2492:3771		8	26200060	NC_007605	4400	
A00295:260:HM53HDSXX:3:1223:4526:26929		8	26262206	NC_007605	99805	
A00295:260:HM53HDSXX:3:1223:4526:26929		8	26262206	NC_007605	99838	
A00295:260:HM53HDSXX:4:1268:6063:17754		8	26557277	NC_007605	154897	
A00295:260:HM53HDSXX:1:2272:1271:1814		8	26897394	NC_007605	140071	
A00295:260:HM53HDSXX:3:1625:23990:20400		8	27146913	NC_007605	50815	
A00295:260:HM53HDSXX:3:1625:23990:20400		8	27146913	NC_007605	50861	
A00295:260:HM53HDSXX:1:1528:21287:25551		8	27298789	NC_007605	89783	
A00295:260:HM53HDSXX:1:1520:24288:12649		8	27334259	NC_007605	80207	
A00295:260:HM53HDSXX:1:1520:24288:12649		8	27334260	NC_007605	80389	
A00295:260:HM53HDSXX:1:2242:1768:25786		8	27631056	NC_007605	91035	
A00295:260:HM53HDSXX:2:2627:2691:26349		8	28806458	NC_007605	128467	
A00295:260:HM53HDSXX:1:1268:11406:15796		8	29271090	NC_007605	97063	
A00295:260:HM53HDSXX:2:1311:18394:32941		8	29499942	NC_007605	83553	
A00295:260:HM53HDSXX:1:1207:23511:17848		8	29642963	NC_007605	114087	
A00295:260:HM53HDSXX:1:2346:26431:11381		8	30675500	NC_007605	119148	
A00295:260:HM53HDSXX:1:2575:15203:17832		8	30941610	NC_007605	199	
A00295:260:HM53HDSXX:3:2272:12228:6073		8	30993581	NC_007605	3679	
A00295:260:HM53HDSXX:1:1461:30825:17018		8	31036569	NC_007605	122300	
A00295:260:HM53HDSXX:4:1159:15935:26303		8	32394560	NC_007605	122870	
A00295:260:HM53HDSXX:1:1453:28348:28948		8	32623672	NC_007605	57175	
A00295:260:HM53HDSXX:4:2342:4020:9204		8	32807787	NC_007605	119729	
A00295:260:HM53HDSXX:4:2342:4020:9204		8	32807788	NC_007605	119715	
A00295:260:HM53HDSXX:4:2112:12509:10786		8	32935036	NC_007605	165838	
A00295:260:HM53HDSXX:3:2303:25301:5102		8	33813541	NC_007605	64631	
A00295:260:HM53HDSXX:2:1469:22001:35712		8	33839049	NC_007605	167526	
A00295:260:HM53HDSXX:3:1552:28058:3897		8	34202586	NC_007605	72274	
A00295:260:HM53HDSXX:3:1367:4038:34444		8	34936863	NC_007605	124441	
A00295:260:HM53HDSXX:1:1347:6406:12900		8	35261978	NC_007605	63245	
A00295:260:HM53HDSXX:3:1151:13566:8390		8	35669934	NC_007605	153220	
A00295:260:HM53HDSXX:2:1139:26847:26287		8	35737252	NC_007605	102126	
A00295:260:HM53HDSXX:4:1369:3423:2722		8	36162869	NC_007605	46671	
A00295:260:HM53HDSXX:4:1321:2889:6684		8	36262346	NC_007605	126598	
A00295:260:HM53HDSXX:4:1321:2889:6684		8	36262347	NC_007605	126829	
A00295:260:HM53HDSXX:4:2312:19678:25300		8	36856204	NC_007605	64252	
A00295:260:HM53HDSXX:4:1178:1443:7654		8	37195088	NC_007605	93590	
A00295:260:HM53HDSXX:3:1316:22905:12477		8	38332968	NC_007605	35972	
A00295:260:HM53HDSXX:3:2570:26241:32753		8	39911164	NC_007605	149190	
A00295:260:HM53HDSXX:1:1620:1714:28823		8	39925869	NC_007605	43163	
A00295:260:HM53HDSXX:3:2337:29387:31970		8	40356760	NC_007605	77369	
A00295:260:HM53HDSXX:2:1620:8359:12023		8	40427570	NC_007605	83515	
A00295:260:HM53HDSXX:3:1204:2058:15201		8	41459909	NC_007605	162535	
A00295:260:HM53HDSXX:3:1204:2058:15201		8	41459909	NC_007605	162535	
A00295:260:HM53HDSXX:2:2428:14778:16376		8	41556107	NC_007605	45386	
A00295:260:HM53HDSXX:2:2428:14778:16376		8	41556108	NC_007605	45505	
A00295:260:HM53HDSXX:3:2465:1163:19382		8	41865478	NC_007605	48585	
A00295:260:HM53HDSXX:1:2141:14335:13573		8	41933756	NC_007605	159374	
A00295:260:HM53HDSXX:2:2212:25780:29450		8	42269207	NC_007605	44810	
A00295:260:HM53HDSXX:3:1308:2329:24940		8	43007348	NC_007605	80154	
A00295:260:HM53HDSXX:2:2337:25211:9737		8	43021961	NC_007605	37236	
A00295:260:HM53HDSXX:3:2108:4797:25958		8	43293070	NC_007605	122596	
A00295:260:HM53HDSXX:4:1161:13295:12618		8	43375807	NC_007605	42442	
A00295:260:HM53HDSXX:4:1161:13295:12618		8	43375808	NC_007605	42506	
A00295:260:HM53HDSXX:2:1527:8486:7200		8	43733666	NC_007605	155201	
A00295:260:HM53HDSXX:4:1424:2926:9690		8	43822441	NC_007605	146145	
A00295:260:HM53HDSXX:2:1621:8847:26240		8	46842370	NC_007605	87031	
A00295:260:HM53HDSXX:3:1230:31024:30452		8	46855665	NC_007605	70040	
A00295:260:HM53HDSXX:1:2372:13087:33395		8	47464932	NC_007605	41979	
A00295:260:HM53HDSXX:4:2670:15058:27383		8	47544805	NC_007605	63700	
A00295:260:HM53HDSXX:3:1401:10836:11365		8	47565336	NC_007605	97339	
A00295:260:HM53HDSXX:2:1623:28438:18834		8	48235952	NC_007605	118422	
A00295:260:HM53HDSXX:4:2424:12924:31673		8	48336316	NC_007605	89420	
A00295:260:HM53HDSXX:1:2533:13711:26866		8	48502562	NC_007605	93300	
A00295:260:HM53HDSXX:2:2252:5918:16939		8	48579789	NC_007605	137678	
A00295:260:HM53HDSXX:1:1467:3947:27931		8	48636494	NC_007605	162714	
A00295:260:HM53HDSXX:4:2623:15338:12430		8	48660824	NC_007605	81810	
A00295:260:HM53HDSXX:1:2322:30065:22341		8	48770505	NC_007605	166498	
A00295:260:HM53HDSXX:1:2322:30065:22341		8	48770506	NC_007605	166733	
A00295:260:HM53HDSXX:2:1553:1072:5478		8	49128265	NC_007605	101756	
A00295:260:HM53HDSXX:1:1578:11098:26725		8	49351409	NC_007605	72919	
A00295:260:HM53HDSXX:4:1574:32597:3208		8	49465123	NC_007605	134658	
A00295:260:HM53HDSXX:1:2349:32832:10848		8	49786325	NC_007605	55632	
A00295:260:HM53HDSXX:4:1323:32389:14873		8	50718630	NC_007605	77287	
A00295:260:HM53HDSXX:4:1323:32389:14873		8	50718630	NC_007605	77287	
A00295:260:HM53HDSXX:2:2521:18195:31657		8	50798747	NC_007605	160063	
A00295:260:HM53HDSXX:3:2634:19633:11130		8	51235225	NC_007605	162151	
A00295:260:HM53HDSXX:3:2368:29668:9314		8	51456944	NC_007605	127646	
A00295:260:HM53HDSXX:2:1543:12427:6731		8	51908627	NC_007605	107463	
A00295:260:HM53HDSXX:3:1264:3405:28964		8	52092677	NC_007605	117796	
A00295:260:HM53HDSXX:1:1321:10936:7623		8	52736830	NC_007605	8471	
A00295:260:HM53HDSXX:1:2678:25708:22654		8	53494005	NC_007605	111809	
A00295:260:HM53HDSXX:1:2511:11586:22467		8	53807070	NC_007605	66274	
A00295:260:HM53HDSXX:2:2328:24234:12117		8	53936054	NC_007605	83813	
A00295:260:HM53HDSXX:2:2340:4399:13025		8	54094030	NC_007605	106165	
A00295:260:HM53HDSXX:4:2678:12445:21480		8	54196501	NC_007605	114683	
A00295:260:HM53HDSXX:4:2678:12445:21480		8	54196502	NC_007605	114631	
A00295:260:HM53HDSXX:4:2156:24939:27931		8	54579008	NC_007605	58404	
A00295:260:HM53HDSXX:1:1119:14796:18067		8	54648437	NC_007605	160322	
A00295:260:HM53HDSXX:1:1621:32280:17253		8	54704999	NC_007605	146664	
A00295:260:HM53HDSXX:1:2161:28700:9455		8	54858007	NC_007605	69857	
A00295:260:HM53HDSXX:1:2547:31340:24298		8	54950760	NC_007605	83393	
A00295:260:HM53HDSXX:1:2547:31340:24298		8	54950761	NC_007605	83296	
A00295:260:HM53HDSXX:1:2547:31512:26005		8	54950761	NC_007605	83296	
A00295:260:HM53HDSXX:2:1472:4372:9972		8	55023530	NC_007605	136795	
A00295:260:HM53HDSXX:2:2531:26973:2957		8	55751760	NC_007605	37355	
A00295:260:HM53HDSXX:1:1476:20121:5087		8	56367969	NC_007605	113772	
A00295:260:HM53HDSXX:3:1657:30978:25426		8	56431542	NC_007605	158251	
A00295:260:HM53HDSXX:4:2255:25970:15186		8	56521778	NC_007605	144448	
A00295:260:HM53HDSXX:1:1645:31530:25661		8	56537255	NC_007605	110179	
A00295:260:HM53HDSXX:2:2462:11261:28072		8	56773635	NC_007605	63380	
A00295:260:HM53HDSXX:2:1648:7392:32456		8	57667332	NC_007605	157609	
A00295:260:HM53HDSXX:3:1446:3061:28494		8	58000576	NC_007605	115720	
A00295:260:HM53HDSXX:1:2371:21820:17832		8	58075088	NC_007605	112075	
A00295:260:HM53HDSXX:2:2129:31991:28307		8	58385694	NC_007605	102936	
A00295:260:HM53HDSXX:1:2401:12011:29966		8	58431254	NC_007605	90858	
A00295:260:HM53HDSXX:1:1123:6189:7044		8	58816894	NC_007605	5546	
A00295:260:HM53HDSXX:1:1640:12671:15702		8	59164432	NC_007605	96676	
A00295:260:HM53HDSXX:2:2127:10664:16611		8	59218104	NC_007605	40441	
A00295:260:HM53HDSXX:3:2216:17083:27946		8	59261411	NC_007605	7040	
A00295:260:HM53HDSXX:4:1413:3803:34100		8	59374460	NC_007605	147285	
A00295:260:HM53HDSXX:4:2333:9245:26835		8	59893521	NC_007605	48072	
A00295:260:HM53HDSXX:1:1606:25934:31501		8	60135038	NC_007605	44193	
A00295:260:HM53HDSXX:4:2511:27326:1376		8	60439425	NC_007605	159070	
A00295:260:HM53HDSXX:4:2618:8829:17159		8	60746640	NC_007605	68527	
A00295:260:HM53HDSXX:4:2130:9679:7294		8	60897287	NC_007605	164697	
A00295:260:HM53HDSXX:1:1508:2175:14653		8	61018465	NC_007605	112983	
A00295:260:HM53HDSXX:3:1374:29008:23140		8	62247666	NC_007605	118134	
A00295:260:HM53HDSXX:1:1552:24198:8359		8	62489756	NC_007605	155220	
A00295:260:HM53HDSXX:3:1472:15989:21981		8	62677371	NC_007605	46750	
A00295:260:HM53HDSXX:3:1472:15989:21981		8	62677437	NC_007605	46750	
A00295:260:HM53HDSXX:3:2154:22923:1986		8	62681377	NC_007605	97211	
A00295:260:HM53HDSXX:4:1105:4951:34648		8	63058498	NC_007605	74037	
A00295:260:HM53HDSXX:4:2244:29161:23719		8	63165335	NC_007605	51835	
A00295:260:HM53HDSXX:4:1211:31286:23046		8	63616731	NC_007605	52694	
A00295:260:HM53HDSXX:2:1250:19117:33098		8	63831973	NC_007605	157604	
A00295:260:HM53HDSXX:1:2128:21911:32174		8	63923209	NC_007605	6433	
A00295:260:HM53HDSXX:1:2128:21911:32174		8	63923209	NC_007605	6497	
A00295:260:HM53HDSXX:2:2266:15293:34272		8	64086225	NC_007605	110854	
A00295:260:HM53HDSXX:1:1412:21124:11804		8	64376777	NC_007605	118856	
A00295:260:HM53HDSXX:4:1364:15989:13651		8	64758909	NC_007605	153755	
A00295:260:HM53HDSXX:2:1475:8612:18537		8	65432342	NC_007605	94461	
A00295:260:HM53HDSXX:3:2410:30770:10817		8	66224538	NC_007605	43758	
A00295:260:HM53HDSXX:1:1109:29125:3364		8	66237667	NC_007605	42113	
A00295:260:HM53HDSXX:1:1109:29125:3364		8	66237668	NC_007605	42235	
A00295:260:HM53HDSXX:1:1109:28818:4335		8	66237668	NC_007605	42235	
A00295:260:HM53HDSXX:4:1552:18249:17033		8	66387384	NC_007605	94245	
A00295:260:HM53HDSXX:1:1624:25870:34272		8	66662335	NC_007605	156963	
A00295:260:HM53HDSXX:4:1254:12680:27806		8	66669264	NC_007605	66307	
A00295:260:HM53HDSXX:4:2553:24361:5321		8	67058946	NC_007605	133974	
A00295:260:HM53HDSXX:2:2347:26576:25974		8	67545750	NC_007605	77533	
A00295:260:HM53HDSXX:4:1627:10574:36338		8	67734512	NC_007605	53939	
A00295:260:HM53HDSXX:4:1627:10574:36338		8	67734513	NC_007605	54023	
A00295:260:HM53HDSXX:3:1546:28022:8469		8	68582539	NC_007605	113798	
A00295:260:HM53HDSXX:3:1546:28022:8469		8	68582540	NC_007605	113741	
A00295:260:HM53HDSXX:4:2444:19226:27336		8	68763558	NC_007605	75380	
A00295:260:HM53HDSXX:4:2444:19226:27336		8	68763559	NC_007605	75495	
A00295:260:HM53HDSXX:1:2201:4490:37043		8	69971561	NC_007605	89583	
A00295:260:HM53HDSXX:1:2201:4490:37043		8	69971562	NC_007605	89650	
A00295:260:HM53HDSXX:2:1163:17797:1438		8	70157435	NC_007605	119300	
A00295:260:HM53HDSXX:4:1613:17481:9220		8	70394822	NC_007605	50838	
A00295:260:HM53HDSXX:2:1477:1118:22748		8	71261063	NC_007605	83056	
A00295:260:HM53HDSXX:4:1363:32090:22874		8	71902549	NC_007605	109362	
A00295:260:HM53HDSXX:4:2518:5032:16720		8	72185682	NC_007605	91125	
A00295:260:HM53HDSXX:4:1312:26115:15875		8	72643383	NC_007605	36334	
A00295:260:HM53HDSXX:3:1234:27344:15374		8	72783332	NC_007605	5908	
A00295:260:HM53HDSXX:4:2355:2636:3521		8	72891121	NC_007605	86096	
A00295:260:HM53HDSXX:1:2306:11116:3646		8	73184115	NC_007605	80444	
A00295:260:HM53HDSXX:1:2306:11116:3646		8	73184151	NC_007605	80444	
A00295:260:HM53HDSXX:4:1159:31331:5400		8	73793075	NC_007605	100452	
A00295:260:HM53HDSXX:2:1557:28519:19382		8	75011436	NC_007605	71296	
A00295:260:HM53HDSXX:2:1518:21206:29888		8	75050756	NC_007605	70658	
A00295:260:HM53HDSXX:2:1518:21206:29888		8	75050757	NC_007605	70582	
A00295:260:HM53HDSXX:1:1564:21215:8390		8	75355313	NC_007605	63994	
A00295:260:HM53HDSXX:2:2549:21902:32784		8	75448416	NC_007605	43	
A00295:260:HM53HDSXX:4:1348:15347:2957		8	75736140	NC_007605	107629	
A00295:260:HM53HDSXX:1:2563:1407:14387		8	76233841	NC_007605	41746	
A00295:260:HM53HDSXX:3:1249:5909:10473		8	76547703	NC_007605	73649	
A00295:260:HM53HDSXX:1:2545:3097:15311		8	76789375	NC_007605	43036	
A00295:260:HM53HDSXX:3:2526:10746:34350		8	76937034	NC_007605	55089	
A00295:260:HM53HDSXX:1:1655:10583:13432		8	77277030	NC_007605	47738	
A00295:260:HM53HDSXX:4:1151:25192:2503		8	77543997	NC_007605	62952	
A00295:260:HM53HDSXX:3:2135:24948:13510		8	77778306	NC_007605	109136	
A00295:260:HM53HDSXX:4:1352:25319:24737		8	78144414	NC_007605	136989	
A00295:260:HM53HDSXX:1:1565:28176:30499		8	78291100	NC_007605	135614	
A00295:260:HM53HDSXX:1:2250:16351:33285		8	78330249	NC_007605	36441	
A00295:260:HM53HDSXX:4:2206:11098:21934		8	78782265	NC_007605	155163	
A00295:260:HM53HDSXX:4:2505:17390:7748		8	78871060	NC_007605	46522	
A00295:260:HM53HDSXX:1:2664:19750:23077		8	78936115	NC_007605	134337	
A00295:260:HM53HDSXX:1:2458:32796:23343		8	78936116	NC_007605	134330	
A00295:260:HM53HDSXX:1:2664:19750:23077		8	78936116	NC_007605	134330	
A00295:260:HM53HDSXX:2:1641:3477:4852		8	79316575	NC_007605	5896	
A00295:260:HM53HDSXX:2:1641:3477:4852		8	79316576	NC_007605	6254	
A00295:260:HM53HDSXX:2:2344:26259:7827		8	80085591	NC_007605	167783	
A00295:260:HM53HDSXX:4:2222:28646:23359		8	80743697	NC_007605	79445	
A00295:260:HM53HDSXX:4:1231:5710:26443		8	80837332	NC_007605	135588	
A00295:260:HM53HDSXX:3:2554:16486:23124		8	81068376	NC_007605	158043	
A00295:260:HM53HDSXX:3:2554:16486:23124		8	81068377	NC_007605	157993	
A00295:260:HM53HDSXX:1:1670:11695:6402		8	81084913	NC_007605	11446	
A00295:260:HM53HDSXX:1:1670:11695:6402		8	81084914	NC_007605	11425	
A00295:260:HM53HDSXX:3:1234:23113:23328		8	81152937	NC_007605	41653	
A00295:260:HM53HDSXX:3:1333:20419:34507		8	81156521	NC_007605	81734	
A00295:260:HM53HDSXX:3:1163:21974:34538		8	81401139	NC_007605	136855	
A00295:260:HM53HDSXX:2:1323:27389:26976		8	81787694	NC_007605	95480	
A00295:260:HM53HDSXX:2:2176:27896:7279		8	81948153	NC_007605	3322	
A00295:260:HM53HDSXX:3:1528:2049:29027		8	82792278	NC_007605	42636	
A00295:260:HM53HDSXX:3:1528:2049:29027		8	82792279	NC_007605	42521	
A00295:260:HM53HDSXX:3:1449:16920:2362		8	82830635	NC_007605	118865	
A00295:260:HM53HDSXX:3:1449:17065:2206		8	82830636	NC_007605	118977	
A00295:260:HM53HDSXX:3:1449:16920:2362		8	82830636	NC_007605	118977	
A00295:260:HM53HDSXX:1:2107:13386:3881		8	83005753	NC_007605	105966	
A00295:260:HM53HDSXX:2:2332:19045:3912		8	83136758	NC_007605	435	
A00295:260:HM53HDSXX:2:2332:19045:3912		8	83136759	NC_007605	529	
A00295:260:HM53HDSXX:3:1274:1280:2394		8	83570381	NC_007605	54177	
A00295:260:HM53HDSXX:2:1342:21070:2785		8	84359784	NC_007605	81125	
A00295:260:HM53HDSXX:1:1375:23502:8249		8	84388315	NC_007605	132996	
A00295:260:HM53HDSXX:4:2661:28167:10848		8	85184000	NC_007605	52349	
A00295:260:HM53HDSXX:4:2661:28167:10848		8	85184001	NC_007605	52349	
A00295:260:HM53HDSXX:3:2551:4146:17159		8	85274062	NC_007605	116265	
A00295:260:HM53HDSXX:1:2356:16721:26757		8	85413159	NC_007605	91406	
A00295:260:HM53HDSXX:3:2621:9697:28494		8	85993862	NC_007605	147343	
A00295:260:HM53HDSXX:1:2341:22941:1767		8	86078832	NC_007605	36644	
A00295:260:HM53HDSXX:1:2159:32434:5055		8	86225197	NC_007605	52460	
A00295:260:HM53HDSXX:1:2516:12933:19445		8	87130704	NC_007605	92066	
A00295:260:HM53HDSXX:2:1329:19370:9424		8	87638251	NC_007605	124075	
A00295:260:HM53HDSXX:3:1168:29912:15937		8	87850325	NC_007605	100731	
A00295:260:HM53HDSXX:2:1219:11171:36526		8	88007579	NC_007605	67115	
A00295:260:HM53HDSXX:1:1464:12527:32675		8	88170600	NC_007605	162236	
A00295:260:HM53HDSXX:4:1668:1850:29496		8	88186484	NC_007605	41724	
A00295:260:HM53HDSXX:4:2313:17409:13792		8	88610115	NC_007605	48319	
A00295:260:HM53HDSXX:4:2313:17409:13792		8	88610115	NC_007605	48319	
A00295:260:HM53HDSXX:3:1512:21178:14998		8	88742403	NC_007605	127866	
A00295:260:HM53HDSXX:2:2156:14940:25895		8	88919372	NC_007605	7198	
A00295:260:HM53HDSXX:4:2658:11595:4382		8	89381220	NC_007605	58363	
A00295:260:HM53HDSXX:1:2372:26096:23703		8	89489681	NC_007605	91718	
A00295:260:HM53HDSXX:1:2372:26096:23703		8	89489682	NC_007605	91651	
A00295:260:HM53HDSXX:3:2523:16920:36714		8	90606504	NC_007605	5196	
A00295:260:HM53HDSXX:2:1376:13729:31250		8	90883003	NC_007605	56319	
A00295:260:HM53HDSXX:4:1122:19388:23735		8	90915693	NC_007605	119217	
A00295:260:HM53HDSXX:4:1443:22236:34397		8	91093847	NC_007605	46152	
A00295:260:HM53HDSXX:4:1443:22236:34397		8	91093852	NC_007605	46152	
A00295:260:HM53HDSXX:4:2446:30698:34428		8	91645882	NC_007605	87025	
A00295:260:HM53HDSXX:4:2446:30698:34428		8	91645908	NC_007605	87000	
A00295:260:HM53HDSXX:1:2565:14570:33959		8	91672232	NC_007605	57082	
A00295:260:HM53HDSXX:4:2608:18936:19507		8	91702787	NC_007605	42502	
A00295:260:HM53HDSXX:4:2608:18936:19507		8	91702788	NC_007605	42146	
A00295:260:HM53HDSXX:2:1116:12174:10081		8	92250512	NC_007605	65296	
A00295:260:HM53HDSXX:2:1116:12174:10081		8	92250513	NC_007605	65505	
A00295:260:HM53HDSXX:3:2626:32398:35524		8	92915871	NC_007605	71024	
A00295:260:HM53HDSXX:3:2609:18891:12759		8	92946352	NC_007605	119599	
A00295:260:HM53HDSXX:1:2130:29279:13088		8	92955334	NC_007605	159327	
A00295:260:HM53HDSXX:3:1214:15483:17660		8	93226607	NC_007605	153069	
A00295:260:HM53HDSXX:3:1432:29505:10755		8	93556652	NC_007605	121042	
A00295:260:HM53HDSXX:1:2631:12545:10848		8	93875214	NC_007605	167484	
A00295:260:HM53HDSXX:4:2126:6036:19554		8	94528501	NC_007605	61608	
A00295:260:HM53HDSXX:3:1136:2157:4319		8	94559927	NC_007605	119654	
A00295:260:HM53HDSXX:3:1136:2157:4319		8	94559928	NC_007605	119608	
A00295:260:HM53HDSXX:1:2106:24605:28948		8	94987866	NC_007605	159204	
A00295:260:HM53HDSXX:1:2106:24605:28948		8	94987867	NC_007605	159103	
A00295:260:HM53HDSXX:3:2314:6659:30060		8	95014100	NC_007605	66604	
A00295:260:HM53HDSXX:3:2314:6659:30060		8	95014101	NC_007605	66604	
A00295:260:HM53HDSXX:4:1303:8838:8563		8	95221542	NC_007605	2680	
A00295:260:HM53HDSXX:1:1402:4987:34460		8	95569678	NC_007605	139407	
A00295:260:HM53HDSXX:1:1150:4544:24267		8	95923877	NC_007605	69551	
A00295:260:HM53HDSXX:1:2206:3115:19758		8	96029469	NC_007605	113938	
A00295:260:HM53HDSXX:1:2206:3115:19758		8	96029471	NC_007605	113867	
A00295:260:HM53HDSXX:2:2665:30382:28494		8	96353159	NC_007605	60590	
A00295:260:HM53HDSXX:3:2426:8142:28588		8	96446477	NC_007605	154048	
A00295:260:HM53HDSXX:3:1577:25183:33176		8	96561259	NC_007605	50751	
A00295:260:HM53HDSXX:2:1455:30282:23688		8	96588869	NC_007605	54462	
A00295:260:HM53HDSXX:3:2128:2871:7968		8	96744584	NC_007605	120210	
A00295:260:HM53HDSXX:1:2103:23149:29872		8	96914319	NC_007605	116710	
A00295:260:HM53HDSXX:3:2611:29604:8797		8	98824245	NC_007605	84879	
A00295:260:HM53HDSXX:4:2537:20509:11240		8	99162414	NC_007605	49327	
A00295:260:HM53HDSXX:4:1377:2998:14826		8	99324543	NC_007605	71067	
A00295:260:HM53HDSXX:3:1254:29125:22310		8	99641529	NC_007605	56579	
A00295:260:HM53HDSXX:1:1227:17598:4726		8	100492608	NC_007605	92189	
A00295:260:HM53HDSXX:1:1627:24551:25003		8	100523223	NC_007605	148507	
A00295:260:HM53HDSXX:1:1627:24551:25003		8	100523223	NC_007605	148507	
A00295:260:HM53HDSXX:1:1475:24975:5729		8	100598632	NC_007605	86472	
A00295:260:HM53HDSXX:3:2127:5565:12446		8	100715077	NC_007605	4398	
A00295:260:HM53HDSXX:2:1578:28999:35744		8	101272583	NC_007605	48172	
A00295:260:HM53HDSXX:4:2133:19334:28369		8	101387188	NC_007605	108887	
A00295:260:HM53HDSXX:1:2543:22073:16391		8	102407335	NC_007605	45329	
A00295:260:HM53HDSXX:1:2631:18692:33332		8	102431483	NC_007605	148571	
A00295:260:HM53HDSXX:4:1157:22996:29324		8	102608229	NC_007605	86595	
A00295:260:HM53HDSXX:4:1157:22996:29324		8	102608230	NC_007605	86658	
A00295:260:HM53HDSXX:3:1147:26096:18944		8	103788701	NC_007605	131644	
A00295:260:HM53HDSXX:2:2569:2591:12211		8	103916602	NC_007605	134949	
A00295:260:HM53HDSXX:2:2569:2591:12211		8	103916603	NC_007605	134813	
A00295:260:HM53HDSXX:2:1225:17598:21856		8	104423316	NC_007605	59262	
A00295:260:HM53HDSXX:3:2340:15139:21512		8	105202171	NC_007605	58333	
A00295:260:HM53HDSXX:3:2340:15139:21512		8	105202172	NC_007605	58270	
A00295:260:HM53HDSXX:2:1501:28772:27618		8	105595192	NC_007605	154235	
A00295:260:HM53HDSXX:4:2519:4010:13103		8	106436619	NC_007605	66032	
A00295:260:HM53HDSXX:1:1418:19470:36652		8	106638469	NC_007605	80036	
A00295:260:HM53HDSXX:1:1418:19470:36652		8	106638470	NC_007605	80190	
A00295:260:HM53HDSXX:2:2175:26621:32221		8	106795675	NC_007605	1166	
A00295:260:HM53HDSXX:1:1639:6171:15436		8	106834475	NC_007605	52861	
A00295:260:HM53HDSXX:1:1639:6171:15436		8	106834476	NC_007605	52760	
A00295:260:HM53HDSXX:2:2368:25473:5963		8	107355769	NC_007605	166706	
A00295:260:HM53HDSXX:2:1167:6470:28761		8	107399026	NC_007605	167682	
A00295:260:HM53HDSXX:4:1629:8169:14418		8	107747716	NC_007605	97720	
A00295:260:HM53HDSXX:4:1629:8070:14591		8	107747716	NC_007605	97720	
A00295:260:HM53HDSXX:1:1176:10158:22654		8	107848436	NC_007605	129924	
A00295:260:HM53HDSXX:2:1369:22200:32236		8	107903569	NC_007605	48070	
A00295:260:HM53HDSXX:3:2526:27055:26271		8	109079565	NC_007605	97377	
A00295:260:HM53HDSXX:3:2526:27055:26271		8	109079566	NC_007605	97323	
A00295:260:HM53HDSXX:2:2328:31873:19022		8	109194825	NC_007605	113116	
A00295:260:HM53HDSXX:1:2547:5303:16094		8	109627539	NC_007605	55304	
A00295:260:HM53HDSXX:4:2561:15483:4852		8	110101955	NC_007605	124451	
A00295:260:HM53HDSXX:4:2561:15483:4852		8	110101956	NC_007605	124237	
A00295:260:HM53HDSXX:1:1306:20030:21527		8	111127600	NC_007605	86486	
A00295:260:HM53HDSXX:3:2116:15826:6324		8	111696333	NC_007605	75292	
A00295:260:HM53HDSXX:3:1452:18358:13557		8	112052838	NC_007605	78737	
A00295:260:HM53HDSXX:1:1314:31458:34397		8	112441770	NC_007605	95026	
A00295:260:HM53HDSXX:1:1314:31458:34397		8	112441771	NC_007605	95249	
